"...1","trial_n","type","days","n","rb","rn","w","pph","ph","pp","k","bhd","wha","qha","pBrood","pHoney","pPollen","pEmpty","pBroodHeat","pHoneyHeat","pPollenHeat","pEmptyHeat","broodMetric","pollenRing"
1,14,"queen",30,60,4,1,2090,0.3263,0.9768,1.0139,7.1175,0.7191,0.9077,1.5727,0.27762962962963,0.601185185185185,0.0248888888888889,0.0962962962962963,0,0.768392370572207,0.228882833787466,0.00272479564032698,4.14300960512273,7.02632331197634
1,15,"queen",30,67,2,4,3269,0.5504,0.9153,0.9267,12.6677,0.7594,0.2079,3.7558,0.0568888888888889,0.936592592592593,0,0.00651851851851852,0.0381471389645777,0.961852861035422,0,0,1.13541666666667,6.21440999683644
1,16,"queen",30,113,4,4,2719,0.7907,1.061,0.9982,15.6495,0.0544,0.3911,3.3372,0.144296296296296,0.841481481481481,0,0.0142222222222222,0.0217983651226158,0.975476839237057,0,0.00272479564032698,2.51745379876797,5.72338732394366
1,17,"queen",30,95,2,1,3514,0.8112,1.023,0.942,17.5863,0.3592,0.9047,4.7665,0.0871111111111111,0.886814814814815,0.0142222222222222,0.0118518518518519,0.0326975476839237,0.833787465940054,0.130790190735695,0.00272479564032698,1.61904761904762,6.45846976277982
1,18,"queen",30,95,4,4,1322,0.2456,0.9099,0.9356,6.5243,0.8927,0.1005,1.7861,0.369185185185185,0.563555555555556,0.00148148148148148,0.0657777777777778,0.0790190735694823,0.85558583106267,0.0136239782016349,0.0517711171662125,4.66131621187801,6.42064668769716
1,19,"queen",30,110,3,3,2566,0.2205,0.9374,1.0655,10.1403,0.4568,0.4043,3.2001,0.407407407407407,0.522666666666667,0.00029629629629629,0.0696296296296296,0.253405994550409,0.692098092643052,0.00272479564032698,0.0517711171662125,4.77527272727273,5.76201814058957
1,20,"queen",30,67,4,4,3485,0.9544,0.9415,1.0311,17.2375,0.7095,0.6403,2.0491,0.0234074074074074,0.976592592592593,0,0,0.00817438692098093,0.991825613079019,0,0,0.354430379746835,7.22325242718447
1,21,"queen",30,97,2,1,1018,0.2733,0.9267,0.9886,10.8576,0.1811,0.4656,3.7993,0.33362962962963,0.514962962962963,0.0447407407407407,0.106666666666667,0.356948228882834,0.479564032697548,0.138964577656676,0.0245231607629428,4.67140319715808,7.45952819332566
1,22,"queen",30,109,2,4,2851,0.94,0.9201,1.0936,7.9722,0.4329,0.47,3.9155,0.0405925925925926,0.955555555555556,0,0.00385185185185185,0.0490463215258856,0.950953678474114,0,0,0.759124087591241,6.58146976744186
1,23,"queen",30,96,4,3,3790,0.4693,0.9089,0.9128,9.003,0.6966,0.0778,4.6791,0.0957037037037037,0.895703703703704,0,0.00859259259259259,0.100817438692098,0.896457765667575,0,0.00272479564032698,1.74613003095975,5.84217664571618
1,24,"queen",30,119,3,1,2229,0.3394,1.0952,0.9674,10.3554,0.7005,0.1705,3.9251,0.399703703703704,0.502814814814815,0.00029629629629629,0.0971851851851852,0.433242506811989,0.46866485013624,0,0.0980926430517711,4.61378799110452,6.12916322922805
1,25,"queen",30,110,2,3,3557,0.6779,1.0738,1.0103,10.9522,0.09,0.0218,1.0704,0.124444444444444,0.861333333333333,0,0.0142222222222222,0.00272479564032698,0.997275204359673,0,0,3.07619047619048,7.82822497420021
1,26,"queen",30,78,4,4,3602,0.488,1.0083,1.0082,5.6335,0.9,0.4118,0.1772,0.0906666666666667,0.900444444444444,0,0.00888888888888889,0,1,0,0,2.98039215686275,10.1972523856532
1,27,"queen",30,70,4,2,2549,0.4571,1.0744,0.992,11.7524,0.6848,0.4528,0.9839,0.259259259259259,0.668740740740741,0.00029629629629629,0.0717037037037037,0,0.997275204359673,0.00272479564032698,0,4.55085714285714,8.49702702702703
1,28,"queen",30,70,4,2,1955,0.2052,0.9901,1.0791,14.8704,0.0502,0.6629,3.5868,0.395851851851852,0.506666666666667,0.0195555555555556,0.0779259259259259,0.228882833787466,0.599455040871935,0.141689373297003,0.0299727520435967,5.05089820359281,7.18287134502924
1,29,"queen",30,95,4,2,2224,0.3995,0.9599,1.0829,14.4599,0.3156,0.7407,2.9256,0.300148148148148,0.617777777777778,0.0118518518518519,0.0702222222222222,0.0899182561307902,0.801089918256131,0.108991825613079,0,3.95656465942744,5.90188489208633
1,30,"queen",30,110,4,4,2100,0.3297,1.0936,1.0084,16.5288,0.1599,0.4229,1.3695,0.380148148148148,0.517333333333333,0.00622222222222222,0.0962962962962963,0.0190735694822888,0.929155313351499,0.0490463215258856,0.00272479564032698,4.68901013250195,6.63849369988545
1,31,"queen",30,119,2,4,1750,0.7018,0.9263,0.9429,14.4223,0.5185,0.3597,2.7215,0.164148148148148,0.815407407407407,0,0.0204444444444444,0.0899182561307902,0.901907356948229,0,0.00817438692098093,2.3971119133574,5.32433502906977
1,32,"queen",30,94,4,1,1674,0.4002,0.9706,1.027,5.7779,0.3852,0.03,4.5713,0.293333333333333,0.664,0.00029629629629629,0.0423703703703704,0.430517711171662,0.550408719346049,0,0.0190735694822888,4.22828282828283,5.36821062025881
1,33,"queen",30,111,4,1,1794,0.8123,1.0332,0.9152,19.1313,0.0876,0.9275,3.2492,0.172148148148148,0.770962962962963,0.0213333333333333,0.0355555555555556,0.0326975476839237,0.768392370572207,0.196185286103542,0.00272479564032698,2.9776247848537,5.45062644119908
1,34,"queen",30,62,3,3,1684,0.4483,0.9911,1.0676,5.2197,0.7112,0.2708,2.0354,0.210962962962963,0.736888888888889,0,0.0521481481481481,0.0272479564032698,0.964577656675749,0,0.00817438692098093,3.37078651685393,5.84236027342179
1,35,"queen",30,112,2,4,1129,0.6143,0.9171,1.0605,17.577,0.1182,0.958,2.9506,0.334222222222222,0.589037037037037,0.0254814814814815,0.0512592592592593,0.0844686648501362,0.681198910081744,0.23433242506812,0,4.42730496453901,6.35523641851107
1,36,"queen",30,82,3,4,2570,0.2372,0.9259,0.9807,5.7787,0.1953,0.5033,3.01,0.300740740740741,0.63762962962963,0.00088888888888888,0.0607407407407407,0.0926430517711172,0.863760217983651,0.00817438692098093,0.0354223433242507,3.8935960591133,5.72743029739777
1,37,"queen",30,98,2,1,2038,0.8608,1.0905,1.0197,8.7305,0.8262,0.5979,4.4289,0.160296296296296,0.823111111111111,0,0.0165925925925926,0.0463215258855586,0.953678474114441,0,0,2.93900184842884,6.04232541396688
1,38,"queen",30,62,3,4,1214,0.7176,1.0143,1.0073,5.009,0.2478,0.4431,3.5303,0.138666666666667,0.828148148148148,0,0.0331851851851852,0.133514986376022,0.836512261580381,0,0.0299727520435967,2.46153846153846,5.25597495527728
1,39,"queen",30,102,4,3,1471,0.4967,0.9492,0.9621,15.317,0.8043,0.5604,3.8103,0.342814814814815,0.602962962962963,0.00266666666666667,0.0515555555555556,0.130790190735695,0.844686648501362,0.0245231607629428,0,4.43042350907519,5.74861916461916
1,40,"queen",30,110,3,3,3322,0.3109,1.0335,1.0888,7.3592,0.144,0.7158,1.8938,0.329481481481481,0.612740740740741,0.00266666666666667,0.0551111111111111,0.0217983651226158,0.953678474114441,0.0245231607629428,0,4.22841726618705,5.65018858800774
1,1,"queen",30,113,4,4,2738,0.347,1.0373,0.9298,19.1669,0.3645,0.9285,3.6462,0.41362962962963,0.522962962962963,0.0195555555555556,0.0438518518518519,0.0599455040871935,0.749318801089918,0.177111716621253,0.0136239782016349,5.17335243553009,6.43260056657224
1,2,"queen",30,82,2,3,1533,0.6479,0.9125,1.0127,13.1841,0.0958,0.5185,0.8653,0.201777777777778,0.759703703703704,0.00266666666666667,0.0358518518518519,0,0.967302452316076,0.0245231607629428,0.00817438692098093,3.70631424375918,8.03394695787832
1,3,"queen",30,117,2,3,2257,0.8439,1.0631,0.9765,5.564,0.1465,0.8743,1.2718,0.109037037037037,0.875555555555556,0.00474074074074074,0.0106666666666667,0,0.950953678474114,0.0435967302452316,0.00544959128065395,2.32608695652174,6.72244331641286
1,4,"queen",30,100,3,2,2616,0.6564,1.0263,1.0556,8.9079,0.5866,0.2167,4.3364,0.155259259259259,0.826962962962963,0,0.0177777777777778,0.0817438692098093,0.880108991825613,0,0.0381471389645777,2.60687022900763,5.44421354353278
1,5,"queen",30,75,2,1,1587,0.399,0.9783,1.037,14.4803,0.9777,0.4532,1.4016,0.295407407407407,0.608296296296296,0.0165925925925926,0.0797037037037037,0,0.880108991825613,0.11716621253406,0.00272479564032698,4.53560682046138,7.16305893813931
1,6,"queen",30,69,4,4,2073,0.7987,0.9511,0.9096,15.5807,0.1982,0.2166,3.5715,0.104888888888889,0.888296296296296,0,0.00681481481481482,0.11716621253406,0.88283378746594,0,0,2.68361581920904,6.90896264176117
1,7,"queen",30,93,3,3,1483,0.5339,0.9838,1.0553,5.7005,0.2092,0.22,3.112,0.252148148148148,0.701037037037037,0,0.0468148148148148,0.226158038147139,0.76566757493188,0,0.00817438692098093,3.47826086956522,5.33391800507185
1,8,"queen",30,101,4,2,1812,0.4291,0.951,0.921,7.7127,0.4728,0.7984,4.6139,0.295111111111111,0.661333333333333,0.0118518518518519,0.0317037037037037,0.0817438692098093,0.803814713896458,0.108991825613079,0.00544959128065395,4.14056224899598,5.80601702508961
1,9,"queen",30,78,2,1,3085,0.4913,1.0395,0.9139,10.9082,0.3138,0.1419,1.4284,0.196740740740741,0.754074074074074,0,0.0491851851851852,0.00817438692098093,0.991825613079019,0,0,3.67469879518072,7.14444007858546
1,10,"queen",30,79,2,4,2863,0.5331,0.9054,1.0045,7.1583,0.8884,0.7814,2.8527,0.096,0.89362962962963,0.00088888888888888,0.00948148148148148,0.0136239782016349,0.964577656675749,0.00817438692098093,0.0136239782016349,1.98148148148148,6.03952586206897
1,11,"queen",30,61,2,4,1727,0.5713,1.0851,1.0181,8.6072,0.2679,0.0026,0.2,0.195259259259259,0.757037037037037,0,0.0477037037037037,0,0.994550408719346,0,0.00544959128065395,4.35811836115326,9.50767514677104
1,12,"queen",30,116,3,2,2518,0.3978,1.0475,0.9447,14.0804,0.9949,0.4743,2.5249,0.328,0.592592592592593,0.00237037037037037,0.077037037037037,0.0953678474114441,0.871934604904632,0.0217983651226158,0.0108991825613079,4.22583559168925,6.197665
1,13,"queen",30,78,2,2,1517,0.6217,1.0372,1.0188,14.6265,0.5964,0.4165,1.0603,0.269925925925926,0.661037037037037,0.00503703703703704,0.064,0.00272479564032698,0.94550408719346,0.0435967302452316,0.00817438692098093,4.33369923161361,7.83230838189153
1,14,"queen",30,106,3,4,2341,0.5336,0.9696,1.0404,17.7812,0.2587,0.092,3.6696,0.169777777777778,0.782222222222222,0,0.048,0.332425068119891,0.629427792915531,0,0.0381471389645777,2.64921465968586,5.46731439393939
1,15,"queen",30,94,2,1,1417,0.8545,0.9905,1.0779,6.6071,0.4803,0.6071,0.8877,0.172444444444444,0.799703703703704,0.00029629629629629,0.0275555555555556,0,0.994550408719346,0.00272479564032698,0.00272479564032698,3.69072164948454,8.04752871433864
1,16,"queen",30,80,4,1,3240,0.7318,0.9115,1.038,15.9177,0.4462,0.5008,1.0617,0.0794074074074074,0.915851851851852,0,0.00474074074074074,0.00272479564032698,0.997275204359673,0,0,2.47761194029851,7.42016175994824
1,17,"queen",30,78,2,1,3174,0.8083,1.0279,0.9448,19.8698,0.8941,0.3533,4.8942,0.0927407407407407,0.889777777777778,0,0.0174814814814815,0.0354223433242507,0.964577656675749,0,0,1.88498402555911,6.39688644688645
1,18,"queen",30,98,4,1,2188,0.3396,1.0262,1.0137,6.5315,0.8691,0.9876,2.7636,0.331259259259259,0.578666666666667,0.0275555555555556,0.0625185185185185,0.0217983651226158,0.722070844686649,0.253405994550409,0.00272479564032698,4.73703041144902,6.40520737327189
1,19,"queen",30,63,3,4,1055,0.8131,1.0024,1.0843,8.44,0.5907,0.626,3.6945,0.194962962962963,0.761185185185185,0.00029629629629629,0.0435555555555556,0.0708446866485014,0.926430517711172,0.00272479564032698,0,3.08510638297872,5.45114052160374
1,20,"queen",30,113,2,4,2468,0.2379,0.9619,1.0148,17.5916,0.8832,0.3582,2.1376,0.376296296296296,0.540444444444444,0.00266666666666667,0.0805925925925926,0.136239782016349,0.82016348773842,0.0245231607629428,0.0190735694822888,4.45984251968504,6.28167214912281
1,21,"queen",30,119,2,3,3467,0.6179,0.9545,0.9008,7.6257,0.3823,0.5661,4.2752,0.0811851851851852,0.911111111111111,0,0.0077037037037037,0.0163487738419619,0.97275204359673,0,0.0108991825613079,1.61313868613139,5.78062113821138
1,22,"queen",30,63,3,3,1139,0.9009,0.9364,0.905,15.1314,0.0548,0.0915,3.8472,0.143111111111111,0.821925925925926,0,0.034962962962963,0.0653950953678474,0.931880108991826,0,0.00272479564032698,2.25258799171843,5.26055155010815
1,23,"queen",30,104,2,4,1525,0.9463,1.0974,1.0142,17.473,0.6917,0.8282,4.0858,0.141925925925926,0.829333333333333,0.00740740740740741,0.0213333333333333,0.0163487738419619,0.907356948228883,0.0681198910081744,0.00817438692098093,2.25469728601253,5.0583065380493
1,24,"queen",30,97,3,2,3404,0.506,0.9404,0.9242,13.0733,0.5938,0.8058,3.5724,0.145185185185185,0.834666666666667,0.00533333333333333,0.0148148148148148,0.0326975476839237,0.915531335149864,0.0490463215258856,0.00272479564032698,2.50612244897959,5.83263045793397
1,25,"queen",30,82,2,3,1972,0.2809,1.0722,0.9032,8.347,0.6898,0.6441,3.7203,0.401481481481481,0.50162962962963,0.010962962962963,0.0859259259259259,0.0708446866485014,0.82016348773842,0.100817438692098,0.00817438692098093,4.88708487084871,6.29063201417602
1,26,"queen",30,111,3,2,3628,0.9316,1.0112,1.0573,18.6705,0.1969,0.3992,4.5178,0.0477037037037037,0.944296296296296,0,0.008,0.0572207084468665,0.940054495912807,0,0.00272479564032698,1.21739130434783,7.36412927518042
1,27,"queen",30,85,3,4,3107,0.3381,1.0735,1.0577,13.3446,0.0135,0.1105,4.9965,0.291555555555556,0.631407407407407,0,0.077037037037037,0.237057220708447,0.659400544959128,0,0.103542234332425,3.44918699186992,4.92455185358986
1,28,"queen",30,112,2,1,3491,0.4645,0.9757,0.9219,15.5448,0.3281,0.5094,0.1322,0.168592592592593,0.779851851851852,0.00029629629629629,0.0512592592592593,0,0.997275204359673,0.00272479564032698,0,4.18277680140597,10.693202887538
1,29,"queen",30,84,2,4,2859,0.2012,1.0202,0.9231,10.548,0.5352,0.6463,2.224,0.394074074074074,0.507555555555556,0.00681481481481482,0.0915555555555556,0.130790190735695,0.779291553133515,0.0626702997275204,0.0272479564032698,4.58195488721805,6.05867483946293
1,30,"queen",30,107,2,2,3689,0.9485,0.9903,1.0554,12.0811,0.12,0.7835,3.9389,0.0391111111111111,0.959407407407407,0,0.00148148148148148,0.0354223433242507,0.961852861035422,0,0.00272479564032698,0.954545454545455,6.28591414453366
1,31,"queen",30,82,2,3,1533,0.6479,0.9125,1.0127,13.1841,0.0958,0.5185,0.8653,0.201777777777778,0.759703703703704,0.00266666666666667,0.0358518518518519,0,0.967302452316076,0.0245231607629428,0.00817438692098093,3.70631424375918,8.03394695787832
1,32,"queen",30,68,4,4,3818,0.7294,0.9305,1.0385,11.6937,0.2965,0.8175,2.0686,0.0171851851851852,0.981333333333333,0,0.00148148148148148,0.00272479564032698,0.994550408719346,0,0.00272479564032698,0.517241379310345,7.76215277777778
1,33,"queen",30,89,4,4,2505,0.6044,1.0334,1.033,17.704,0.2231,0.4854,0.3003,0.169777777777778,0.786074074074074,0,0.0441481481481481,0,1,0,0,3.75567190226876,9.29055785902752
1,34,"queen",30,92,3,3,2994,0.2723,1.0286,0.9461,9.513,0.7165,0.4387,4.8571,0.337777777777778,0.561481481481481,0,0.100740740740741,0.326975476839237,0.626702997275204,0,0.0463215258855586,3.91228070175439,5.51703957783641
1,35,"queen",30,88,2,2,2731,0.8571,1.0943,0.9102,10.7134,0.5209,0.3434,3.1475,0.0802962962962963,0.912888888888889,0,0.00681481481481482,0.0490463215258856,0.950953678474114,0,0,1.82287822878229,5.81344044141512
1,36,"queen",30,72,4,3,1642,0.8448,0.9452,0.9332,7.2651,0.1373,0.0934,2.5962,0.0974814814814815,0.885333333333333,0,0.0171851851851852,0.0544959128065395,0.93732970027248,0,0.00817438692098093,1.90881458966565,6.01072958500669
1,37,"queen",30,95,2,4,1051,0.2772,0.9087,1.0481,17.9074,0.0897,0.0244,4.6955,0.404740740740741,0.504888888888889,0.00592592592592593,0.0844444444444444,0.528610354223433,0.405994550408719,0,0.0653950953678474,4.72913616398243,6.23702464788732
1,38,"queen",30,111,2,3,3628,0.7281,0.9243,0.937,10.0492,0.622,0.2709,1.2369,0.0325925925925926,0.964444444444444,0,0.00296296296296296,0,1,0,0,0.981818181818182,7.75068817204301
1,39,"queen",30,95,3,3,3283,0.278,0.9145,1.0529,12.6267,0.9698,0.0541,0.1057,0.198814814814815,0.752888888888889,0,0.0482962962962963,0,1,0,0,4.31892697466468,9.75360487996852
1,40,"queen",30,68,3,2,3645,0.2707,1.0478,0.9925,5.6244,0.3863,0.5585,2.2113,0.262222222222222,0.663407407407407,0.00029629629629629,0.0740740740740741,0.0190735694822888,0.975476839237057,0.00272479564032698,0.00272479564032698,4.26214689265537,6.08519874944172
1,1,"queen",30,110,2,3,1249,0.612,0.9969,1.0314,8.1457,0.3979,0.3805,1.5891,0.310518518518519,0.649777777777778,0.00029629629629629,0.0394074074074074,0.00544959128065395,0.97275204359673,0.00272479564032698,0.0190735694822888,4.58206106870229,7.008764249886
1,2,"queen",30,102,2,2,2700,0.6045,0.9148,1.0734,10.9317,0.7772,0.2039,0.9657,0.126222222222222,0.847703703703704,0,0.0260740740740741,0,1,0,0,2.91549295774648,8.29939881160433
1,3,"queen",30,112,2,1,2780,0.8185,0.9429,1.0079,5.621,0.333,0.2943,2.6842,0.0385185185185185,0.953185185185185,0,0.0082962962962963,0.00817438692098093,0.991825613079019,0,0,0.784615384615385,6.73393223500155
1,4,"queen",30,75,3,4,3785,0.9022,1.0889,1.0478,5.1223,0.9492,0.3577,1.012,0.0186666666666667,0.980148148148148,0,0.00118518518518519,0,1,0,0,0.603174603174603,10.388431076179
1,5,"queen",30,97,2,3,2597,0.508,0.9873,0.9931,5.4916,0.1996,0.9528,0.2383,0.148444444444444,0.806814814814815,0.0234074074074074,0.0213333333333333,0,0.782016348773842,0.215258855585831,0.00272479564032698,3.83632734530938,9.49862284245318
1,6,"queen",30,104,3,1,1125,0.3386,0.9249,0.9814,18.5451,0.0391,0.0108,1.5365,0.353185185185185,0.530666666666667,0.0266666666666667,0.0894814814814815,0.0463215258855586,0.757493188010899,0.108991825613079,0.0871934604904632,4.9261744966443,7.30836962590731
1,7,"queen",30,89,2,4,1147,0.5985,0.9054,1.037,10.2727,0.7146,0.6087,4.758,0.260740740740741,0.68237037037037,0.00118518518518519,0.0557037037037037,0.128065395095368,0.833787465940054,0.0108991825613079,0.0272479564032698,3.525,5.59634389926183
1,8,"queen",30,104,2,1,1343,0.2412,0.9151,0.9855,13.8545,0.9565,0.4945,0.8214,0.238518518518519,0.618666666666667,0.0405925925925926,0.102222222222222,0,0.839237057220708,0.147138964577657,0.0136239782016349,4.48447204968944,8.52536877394636
1,9,"queen",30,113,4,2,1050,0.4187,1.0631,0.9174,7.9318,0.1394,0.3971,3.7281,0.411259259259259,0.509037037037037,0.00385185185185185,0.0758518518518519,0.340599455040872,0.596730245231608,0.0272479564032698,0.0354223433242507,4.76945244956772,5.81808498253783
1,10,"queen",30,91,4,3,1203,0.8995,0.9941,0.9524,15.3204,0.0868,0.023,3.5564,0.190222222222222,0.784592592592593,0,0.0251851851851852,0.264305177111717,0.719346049046321,0,0.0163487738419619,2.50155763239875,5.10551359516616
1,11,"queen",30,78,4,3,1658,0.7293,0.9592,1.0337,19.8555,0.8673,0.7434,0.6192,0.188740740740741,0.767111111111111,0.00740740740740741,0.0367407407407407,0,0.926430517711172,0.0681198910081744,0.00544959128065395,4.34850863422292,10.4729857087679
1,12,"queen",30,96,4,2,1167,0.2134,0.9055,1.0103,13.532,0.6652,0.7963,0.3969,0.297777777777778,0.595555555555556,0.0432592592592593,0.0634074074074074,0,0.782016348773842,0.217983651226158,0,5.10646766169154,9.58529353233831
1,13,"queen",30,97,3,2,1340,0.731,1.095,0.9301,11.63,0.4848,0.3721,4.3654,0.273777777777778,0.664592592592593,0.00029629629629629,0.0613333333333333,0.193460490463215,0.801089918256131,0.00272479564032698,0.00272479564032698,3.75108225108225,5.36349531876951
1,14,"queen",30,79,3,1,2427,0.7787,1.0173,0.9724,15.8481,0.1108,0.7806,0.7984,0.143703703703704,0.832,0.008,0.0162962962962963,0,0.923705722070845,0.0735694822888283,0.00272479564032698,4.33814432989691,10.1783725071225
1,15,"queen",30,73,4,4,2815,0.9423,0.9178,0.9753,10.9653,0.0068,0.7481,1.4743,0.0177777777777778,0.977481481481482,0,0.00474074074074074,0,1,0,0,0.5,9.27714762049106
1,16,"queen",30,101,3,4,2166,0.3074,1.092,1.0928,19.3663,0.9959,0.7078,3.8574,0.337777777777778,0.539555555555556,0.00651851851851852,0.116148148148148,0.185286103542234,0.727520435967302,0.0599455040871935,0.0272479564032698,4.39298245614035,6.25717188358045
1,17,"queen",30,97,3,2,3423,0.6674,0.9887,1.0343,9.9541,0.1057,0.4631,2.9744,0.0607407407407407,0.930074074074074,0,0.00918518518518519,0.0408719346049046,0.950953678474114,0,0.00817438692098093,1.17073170731707,5.64945205479452
1,18,"queen",30,108,2,4,2558,0.45,0.9372,1.0399,6.33,0.7078,0.465,3.6008,0.189037037037037,0.789333333333333,0,0.0216296296296296,0.0544959128065395,0.929155313351499,0,0.0163487738419619,2.94984326018809,5.60542042042042
1,19,"queen",30,90,4,3,2067,0.555,1.0717,1.0248,9.5455,0.0525,0.5789,3.7204,0.258074074074074,0.703111111111111,0,0.0388148148148148,0.11716621253406,0.841961852861035,0,0.0408719346049046,3.58668197474168,5.05474083438685
1,20,"queen",30,62,4,3,1218,0.3663,1.0913,1.0886,18.867,0.4306,0.1038,2.789,0.410074074074074,0.493037037037037,0.00088888888888888,0.096,0.196185286103542,0.70299727520436,0.00817438692098093,0.0926430517711172,4.8092485549133,6.64651442307692
1,21,"queen",30,63,3,2,3694,0.2056,0.9564,1.0112,19.3762,0.8372,0.271,4.7597,0.244740740740741,0.667259259259259,0.00414814814814815,0.0838518518518519,0.272479564032698,0.670299727520436,0,0.0572207084468665,3.87651331719128,5.91236234458259
1,22,"queen",30,105,4,1,3280,0.4289,1.0051,1.0154,16.329,0.7445,0.8757,3.5158,0.243851851851852,0.686222222222222,0.0195555555555556,0.0503703703703704,0.0381471389645777,0.782016348773842,0.17983651226158,0,4.15552855407047,6.3792530224525
1,23,"queen",30,114,2,1,1805,0.456,0.9791,0.9013,5.2769,0.9805,0.872,4.8779,0.300740740740741,0.633185185185185,0.0192592592592593,0.0468148148148148,0.0871934604904632,0.722070844686649,0.177111716621253,0.0136239782016349,4.31527093596059,6.40238184370613
1,24,"queen",30,102,2,3,2908,0.2919,0.9831,1.0813,7.9591,0.6348,0.7613,3.1741,0.283259259259259,0.640888888888889,0.00948148148148148,0.0663703703703704,0.0326975476839237,0.863760217983651,0.0871934604904632,0.0163487738419619,3.81380753138075,5.91872399445215
1,25,"queen",30,112,3,4,2475,0.2339,0.9056,0.9156,14.1267,0.2005,0.8176,4.3526,0.368592592592593,0.535407407407407,0.018962962962963,0.077037037037037,0.0681198910081744,0.749318801089918,0.174386920980926,0.00817438692098093,4.51446945337621,6.06978417266187
